program,searcher,CovI,States,Queries,SolverTime_us,WallTime_s,CompletedPaths,NumBranches
train_04507,nurs_md2u,934,1,6887,11551,47820.0,0,148
train_04507,nurs_qc,934,1,6887,11876,47998.0,0,148
train_04507,random-path,934,1,6887,13842,48885.0,0,148
train_04528,bfs,951,1,3206895,14786,3202127.0,0,120
train_04528,dfs,951,1,3206895,12119,3203629.0,0,120
train_04528,nurs_covnew,951,1,3206895,12984,3351627.0,0,120
train_04528,nurs_md2u,951,1,3206895,15817,3350472.0,0,120
train_04528,nurs_qc,951,1,3206895,12378,3373377.0,0,120
train_04528,random-path,951,1,3206895,12052,3477483.0,0,120
train_04537,bfs,942,1,6886,11892,46977.0,0,121
train_04537,dfs,942,1,6886,12708,47249.0,0,121
train_04537,nurs_covnew,942,1,6886,11714,48304.0,0,121
train_04537,nurs_md2u,942,1,6886,13855,50529.0,0,121
train_04537,nurs_qc,942,1,6886,12175,48486.0,0,121
train_04537,random-path,942,1,6886,11300,45801.0,0,121
train_04627,bfs,942,1,6886,11605,47000.0,0,120
train_04627,dfs,942,1,6886,11892,45892.0,0,120
train_04627,nurs_covnew,942,1,6886,11343,47905.0,0,120
train_04627,nurs_md2u,942,1,6886,11615,48100.0,0,120
train_04627,nurs_qc,942,1,6886,11478,46857.0,0,120
train_04627,random-path,942,1,6886,11353,45398.0,0,120
train_04636,bfs,980,2,6962,18064,55723.0,0,116
train_04636,dfs,980,2,6962,18255,55177.0,0,116
train_04636,nurs_covnew,980,2,6962,17980,56764.0,0,116
train_04636,nurs_md2u,980,2,6962,19091,56908.0,0,116
train_04636,nurs_qc,980,2,6962,19596,58202.0,0,116
train_04636,random-path,980,2,6962,19401,56340.0,0,116
train_04662,bfs,1066,11,93859,10674031,11404102.0,0,124
train_04662,dfs,1065,10,76416,10430048,11106795.0,0,124
train_04662,nurs_covnew,1066,10,75732,9923693,10628363.0,0,124
train_04662,nurs_md2u,1066,10,76416,9594463,10275584.0,0,124
train_04662,nurs_qc,1066,11,139356,9896437,10474312.0,0,124
train_04662,random-path,1066,11,93874,11237311,11959789.0,0,124
train_04736,bfs,954,1,6887,11317,45357.0,0,124
train_04736,dfs,954,1,6887,11631,45810.0,0,124
train_04736,nurs_covnew,954,1,6887,11085,46459.0,0,124
train_04736,nurs_md2u,954,1,6887,10225,45264.0,0,124
train_04736,nurs_qc,954,1,6887,10938,46320.0,0,124
train_04736,random-path,954,1,6887,11117,44843.0,0,124
train_04742,bfs,949,1,326895,12107,365873.0,0,129
train_04742,dfs,949,1,326895,11273,372366.0,0,129
train_04742,nurs_covnew,949,1,326895,11788,384303.0,0,129
train_04742,nurs_md2u,949,1,326895,14132,378028.0,0,129
train_04742,nurs_qc,949,1,326895,11657,372858.0,0,129
train_04742,random-path,949,1,326895,12031,377022.0,0,129
train_04744,bfs,1446,5,42744,835343,1083907.0,0,152
train_04744,dfs,1450,5,42746,849143,1096213.0,0,152
train_04744,nurs_covnew,1446,5,42744,1013190,1276799.0,0,152
train_04744,nurs_md2u,1450,5,42750,1000909,1263742.0,0,152
train_04744,nurs_qc,1450,5,42746,1017005,1274817.0,0,152
train_04744,random-path,1446,5,42744,1012837,1271469.0,0,152
train_04752,bfs,955,1,6886,12697,78218.0,0,119
train_04752,dfs,955,1,6886,13002,78613.0,0,119
train_04752,nurs_covnew,955,1,6886,13058,79485.0,0,119
train_04752,nurs_md2u,955,1,6886,14260,80555.0,0,119
train_04752,nurs_qc,955,1,6886,14529,82461.0,0,119
train_04752,random-path,955,1,6886,12522,77640.0,0,119
train_04799,bfs,945,1,6889,32999,905171.0,0,127
train_04799,dfs,945,1,6889,34305,905743.0,0,127
train_04799,nurs_covnew,945,1,6889,34690,907133.0,0,127
train_04799,nurs_md2u,945,1,6889,35928,912642.0,0,127
train_04799,nurs_qc,945,1,6889,30351,902352.0,0,127
train_04799,random-path,945,1,6889,42970,917766.0,0,127
train_04818,bfs,945,1,6889,28634,845868.0,0,126
train_04818,dfs,945,1,6889,29863,852466.0,0,126
train_04818,nurs_covnew,945,1,6889,33009,854380.0,0,126
train_04818,nurs_md2u,945,1,6889,39122,865657.0,0,126
train_04818,nurs_qc,945,1,6889,32681,855494.0,0,126
train_04818,random-path,945,1,6889,30515,849568.0,0,126
train_04850,bfs,976,1,6889,17560,102663.0,0,128
train_04850,dfs,976,1,6889,14623,99931.0,0,128
train_04850,nurs_covnew,976,1,6889,14258,100192.0,0,128
train_04850,nurs_md2u,976,1,6889,13216,99537.0,0,128
train_04850,nurs_qc,976,1,6889,12930,98475.0,0,128
train_04850,random-path,976,1,6889,12764,98149.0,0,128
train_04896,bfs,1010,21,8009,89608,135657.0,0,119
train_04896,dfs,1010,21,8009,106003,152500.0,0,119
train_04896,nurs_covnew,1010,21,8009,95494,143248.0,0,119
train_04896,nurs_md2u,1010,21,8009,85805,133193.0,0,119
train_04896,nurs_qc,1010,21,8009,103281,151378.0,0,119
train_04896,random-path,1010,21,8009,89316,135059.0,0,119
train_05034,bfs,1040,5,7366,71790,114284.0,0,180
train_05034,dfs,1040,5,7366,74292,116792.0,0,180
train_05034,nurs_covnew,1040,5,7366,85329,131885.0,0,180
train_05034,nurs_md2u,1040,5,7366,75542,121871.0,0,180
train_05034,nurs_qc,1040,5,7366,99035,146816.0,0,180
train_05034,random-path,1040,5,7366,88476,134176.0,0,180
train_05187,bfs,946,1,6886,12278,47555.0,0,115
train_05187,dfs,946,1,6886,12356,46796.0,0,115
train_05187,nurs_covnew,946,1,6886,10750,46527.0,0,115
train_05187,nurs_md2u,946,1,6886,11371,46502.0,0,115
train_05187,nurs_qc,946,1,6886,11024,46556.0,0,115
train_05187,random-path,946,1,6886,13298,47177.0,0,115
train_05205,bfs,941,1,6886,11323,55643.0,0,124
train_05205,dfs,941,1,6886,12051,55923.0,0,124
train_05205,nurs_covnew,941,1,6886,11322,56657.0,0,124
train_05205,nurs_md2u,941,1,6886,11546,57823.0,0,124
train_05205,nurs_qc,941,1,6886,14399,60564.0,0,124
train_05205,random-path,941,1,6886,12391,56087.0,0,124
train_05290,bfs,953,1,6899,31823,908683.0,0,121
train_05290,dfs,953,1,6899,34224,914516.0,0,121
train_05290,nurs_covnew,953,1,6899,33660,913718.0,0,121
train_05290,nurs_md2u,953,1,6899,38661,916866.0,0,121
train_05290,nurs_qc,953,1,6899,30474,907314.0,0,121
train_05290,random-path,953,1,6899,34817,907896.0,0,121
train_05361,bfs,1203,5,8781,716095,1393113.0,0,123
train_05361,dfs,1203,5,8781,720560,1410990.0,0,123
train_05361,nurs_covnew,1203,5,8781,737505,1447362.0,0,123
train_05361,nurs_md2u,1203,5,8781,737148,1444511.0,0,123
train_05361,nurs_qc,1203,5,8781,773284,1495383.0,0,123
train_05361,random-path,1203,5,8781,730614,1427832.0,0,123
train_05376,bfs,944,1,6887,13317,47889.0,0,118
train_05376,dfs,944,1,6887,10995,44926.0,0,118
train_05376,nurs_covnew,944,1,6887,14172,49875.0,0,118
train_05376,nurs_md2u,944,1,6887,15080,52287.0,0,118
train_05376,nurs_qc,944,1,6887,12688,48091.0,0,118
train_05376,random-path,944,1,6887,11754,46187.0,0,118
train_05377,bfs,1008,5,7151,56011,93101.0,0,118
train_05377,dfs,1008,5,7151,54263,91762.0,0,118
train_05377,nurs_covnew,1008,5,7151,55871,94922.0,0,118
train_05377,nurs_md2u,1008,5,7151,51585,90845.0,0,118
train_05377,nurs_qc,1008,5,7151,51266,90428.0,0,118
train_05377,random-path,1008,5,7151,51980,90084.0,0,118
train_05400,bfs,993,22,22327,9836466,10046800.0,0,116
train_05400,dfs,942,22,21393,9902240,10111746.0,0,116
train_05400,nurs_covnew,993,22,21537,9820096,10055033.0,0,116
train_05400,nurs_md2u,993,22,21777,9838451,10050896.0,0,116
train_05400,nurs_qc,993,22,21802,9827762,10051038.0,0,116
train_05400,random-path,993,22,22112,9829226,10045101.0,0,116
train_05416,bfs,936,1,6892,77750,112261.0,0,115
train_05416,dfs,936,1,6892,81484,116521.0,0,115
train_05416,nurs_covnew,936,1,6892,74255,109976.0,0,115
train_05416,nurs_md2u,936,1,6892,80343,116704.0,0,115
train_05416,nurs_qc,936,1,6892,74491,110714.0,0,115
train_05416,random-path,936,1,6892,76002,110633.0,0,115
train_05441,bfs,1063,5,7232,33210,102981.0,0,173
train_05441,dfs,1063,5,7232,35571,105742.0,0,173
train_05441,nurs_covnew,1063,5,7232,32226,104311.0,0,173
train_05441,nurs_md2u,1063,5,7232,30849,102689.0,0,173
train_05441,nurs_qc,1063,5,7232,39474,111440.0,0,173
train_05441,random-path,1063,5,7232,30231,99985.0,0,173
train_05450,bfs,1312,1,7119,15202,52056.0,0,176
train_05450,dfs,1312,1,7119,15844,52284.0,0,176
train_05450,nurs_covnew,1312,1,7119,15089,53585.0,0,176
train_05450,nurs_md2u,1312,1,7119,16359,57278.0,0,176
train_05450,nurs_qc,1312,1,7119,15629,55531.0,0,176
train_05450,random-path,1312,1,7119,17739,54306.0,0,176
train_05467,bfs,1260,9,3596438,4741998,10042041.0,0,146
train_05467,dfs,1267,11,4370229,3553290,10041856.0,0,146
train_05467,nurs_covnew,1314,24,3037003,4728691,10044023.0,0,146
train_05467,nurs_md2u,1314,24,3023894,4715106,10045537.0,0,146
train_05467,nurs_qc,1314,24,3035358,4859368,10047558.0,0,146
train_05467,random-path,1314,24,3389797,4442253,10043542.0,0,146
train_05494,bfs,977,1,6923,14039,49432.0,0,116
train_05494,dfs,977,1,6923,17068,53294.0,0,116
train_05494,nurs_covnew,977,1,6923,13863,50927.0,0,116
train_05494,nurs_md2u,977,1,6923,15326,52895.0,0,116
train_05494,nurs_qc,977,1,6923,13742,50628.0,0,116
train_05494,random-path,977,1,6923,16507,52216.0,0,116
train_05500,bfs,938,1,6886,11606,46619.0,0,116
train_05500,dfs,938,1,6886,11398,45545.0,0,116
train_05500,nurs_covnew,938,1,6886,12783,48698.0,0,116
train_05500,nurs_md2u,938,1,6886,11417,47672.0,0,116
train_05500,nurs_qc,938,1,6886,14431,50736.0,0,116
train_05500,random-path,938,1,6886,14237,48548.0,0,116
train_05560,bfs,1101,5,7507,48615,452977.0,0,122
train_05560,dfs,1101,5,7507,48512,441558.0,0,122
train_05560,nurs_covnew,1101,5,7507,48847,438945.0,0,122
train_05560,nurs_md2u,1101,5,7507,45903,435429.0,0,122
train_05560,nurs_qc,1101,5,7507,44262,434694.0,0,122
train_05560,random-path,1101,5,7507,46234,457494.0,0,122
train_05562,bfs,1174,5,243949,1820907,2146682.0,0,123
train_05562,dfs,1174,5,243949,1835662,2124370.0,0,123
train_05562,nurs_covnew,1174,5,243949,1834557,2154346.0,0,123
train_05562,nurs_md2u,1174,5,243949,1832746,2151279.0,0,123
train_05562,nurs_qc,1174,5,243949,1819253,2142430.0,0,123
train_05562,random-path,1174,5,243949,1875866,2188007.0,0,123
train_05569,bfs,938,1,6886,14095,48983.0,0,178
train_05569,dfs,938,1,6886,12528,49500.0,0,178
train_05569,nurs_covnew,938,1,6886,12015,48665.0,0,178
train_05569,nurs_md2u,938,1,6886,11577,48616.0,0,178
train_05569,nurs_qc,938,1,6886,12845,49816.0,0,178
train_05569,random-path,938,1,6886,11940,46524.0,0,178
train_05639,bfs,948,1,6888,10820,44748.0,0,117
train_05639,dfs,948,1,6888,11669,45542.0,0,117
train_05639,nurs_covnew,948,1,6888,11568,47763.0,0,117
train_05639,nurs_md2u,948,1,6888,12505,54664.0,0,117
train_05639,nurs_qc,948,1,6888,11753,47666.0,0,117
train_05639,random-path,948,1,6888,11459,46489.0,0,117
train_05654,bfs,942,1,6886,11433,45188.0,0,120
train_05654,dfs,942,1,6886,10957,44830.0,0,120
train_05654,nurs_covnew,942,1,6886,11293,46856.0,0,120
train_05654,nurs_md2u,942,1,6886,11944,47695.0,0,120
train_05654,nurs_qc,942,1,6886,11450,47211.0,0,120
train_05654,random-path,942,1,6886,11728,45399.0,0,120
train_05671,bfs,949,1,6886,17363,215410.0,0,121
train_05671,dfs,949,1,6886,17078,215871.0,0,121
train_05671,nurs_covnew,949,1,6886,16758,215527.0,0,121
train_05671,nurs_md2u,949,1,6886,17397,219063.0,0,121
train_05671,nurs_qc,949,1,6886,18824,217479.0,0,121
train_05671,random-path,949,1,6886,16542,220077.0,0,121
train_05683,bfs,1003,1,127002,165916,10037732.0,0,124
train_05683,dfs,1003,1,124679,164250,10037418.0,0,124
train_05683,nurs_covnew,1003,1,126068,166241,10040458.0,0,124
train_05683,nurs_md2u,1003,1,126053,166132,10038827.0,0,124
train_05683,nurs_qc,1003,1,125908,168201,10042378.0,0,124
train_05683,random-path,1003,1,122688,162789,10039130.0,0,124
train_05790,bfs,945,1,6886,15650,180075.0,0,123
train_05790,dfs,945,1,6886,17478,182117.0,0,123
train_05790,nurs_covnew,945,1,6886,17231,184658.0,0,123
train_05790,nurs_md2u,945,1,6886,15642,182044.0,0,123
train_05790,nurs_qc,945,1,6886,15469,179715.0,0,123
train_05790,random-path,945,1,6886,20846,187901.0,0,123
train_05869,bfs,939,1,6886,14618,49447.0,0,116
train_05869,dfs,939,1,6886,12148,47009.0,0,116
train_05869,nurs_covnew,939,1,6886,12458,47746.0,0,116
train_05869,nurs_md2u,939,1,6886,13048,48294.0,0,116
train_05869,nurs_qc,939,1,6886,13499,49734.0,0,116
train_05869,random-path,939,1,6886,14115,47949.0,0,116
train_05871,bfs,942,1,6891,14443,49037.0,0,120
train_05871,dfs,942,1,6891,15029,49580.0,0,120
train_05871,nurs_covnew,942,1,6891,14744,50719.0,0,120
train_05871,nurs_md2u,942,1,6891,14413,50368.0,0,120
train_05871,nurs_qc,942,1,6891,13690,50455.0,0,120
train_05871,random-path,942,1,6891,13839,48683.0,0,120
train_05885,bfs,1020,1,6942,3607,43224.0,0,115
train_05885,dfs,1020,1,6942,3942,44718.0,0,115
train_05885,nurs_covnew,1020,1,6942,3379,43557.0,0,115
train_05885,nurs_md2u,1020,1,6942,3098,43078.0,0,115
train_05885,nurs_qc,1020,1,6942,2752,44442.0,0,115
train_05885,random-path,1020,1,6942,3205,42826.0,0,115
train_05914,bfs,1031,5,7220,67445,107074.0,0,118
train_05914,dfs,1031,5,7220,72558,111788.0,0,118
train_05914,nurs_covnew,1031,5,7220,64443,105677.0,0,118
train_05914,nurs_md2u,1031,5,7220,63711,104729.0,0,118
train_05914,nurs_qc,1031,5,7220,60826,102365.0,0,118
train_05914,random-path,1031,5,7220,68687,108531.0,0,118
train_05935,bfs,1175,4,7378,10066487,10474176.0,0,127
train_05935,dfs,1175,4,7508,12496919,13001792.0,0,127
train_05935,nurs_covnew,1179,4,7568,9678779,10188959.0,0,127
train_05935,nurs_md2u,1179,4,7568,9600190,10106618.0,0,127
train_05935,nurs_qc,1179,4,7521,11557894,12062689.0,0,127
train_05935,random-path,1179,4,7568,9748225,10267837.0,0,127
train_05953,bfs,1078,5,7747,40183,168518.0,0,128
train_05953,dfs,1078,5,7747,38508,167600.0,0,128
train_05953,nurs_covnew,1078,5,7747,38316,167935.0,0,128
train_05953,nurs_md2u,1078,5,7747,38672,168137.0,0,128
train_05953,nurs_qc,1078,5,7747,33910,162499.0,0,128
train_05953,random-path,1078,5,7747,35891,163374.0,0,128
train_05983,bfs,947,1,6886,14271,50437.0,0,126
train_05983,dfs,947,1,6886,13867,48276.0,0,126
train_05983,nurs_covnew,947,1,6886,12182,48663.0,0,126
train_05983,nurs_md2u,947,1,6886,11637,47867.0,0,126
train_05983,nurs_qc,947,1,6886,12821,49350.0,0,126
train_05983,random-path,947,1,6886,14185,54983.0,0,126
train_05993,bfs,969,2,6907,29219,63145.0,0,125
train_05993,dfs,969,2,6907,30379,64794.0,0,125
train_05993,nurs_covnew,969,2,6907,28921,65330.0,0,125
train_05993,nurs_md2u,969,2,6907,35010,70863.0,0,125
train_05993,nurs_qc,969,2,6907,28863,64392.0,0,125
train_05993,random-path,969,2,6907,34190,68813.0,0,125
train_05998,bfs,939,1,6886,11197,44874.0,0,117
train_05998,dfs,939,1,6886,13977,48027.0,0,117
train_05998,nurs_covnew,939,1,6886,11196,46855.0,0,117
train_05998,nurs_md2u,939,1,6886,14136,50388.0,0,117
train_05998,nurs_qc,939,1,6886,12419,47564.0,0,117
train_05998,random-path,939,1,6886,12202,46774.0,0,117
train_06003,bfs,943,1,6886,14110,75686.0,0,125
train_06003,dfs,943,1,6886,15577,76594.0,0,125
train_06003,nurs_covnew,943,1,6886,14761,77391.0,0,125
train_06003,nurs_md2u,943,1,6886,14470,76957.0,0,125
train_06003,nurs_qc,943,1,6886,13351,75897.0,0,125
train_06003,random-path,943,1,6886,13383,75798.0,0,125
train_06049,bfs,955,1,6889,13011,47977.0,0,128
train_06049,dfs,955,1,6889,13165,47744.0,0,128
train_06049,nurs_covnew,955,1,6889,12146,49018.0,0,128
train_06049,nurs_md2u,955,1,6889,12458,48828.0,0,128
train_06049,nurs_qc,955,1,6889,14561,50800.0,0,128
train_06049,random-path,955,1,6889,12533,47262.0,0,128
train_06061,bfs,938,1,6886,14552,49472.0,0,118
train_06061,dfs,938,1,6886,13983,48153.0,0,118
train_06061,nurs_covnew,938,1,6886,13477,48920.0,0,118
train_06061,nurs_md2u,938,1,6886,11858,47562.0,0,118
train_06061,nurs_qc,938,1,6886,12283,48593.0,0,118
train_06061,random-path,938,1,6886,13821,48180.0,0,118
train_06084,bfs,1076,5,8810,34013,79156.0,0,121
train_06084,dfs,1076,5,8810,36107,80118.0,0,121
train_06084,nurs_covnew,1076,5,8810,36970,83160.0,0,121
train_06084,nurs_md2u,1076,5,8810,37591,83239.0,0,121
train_06084,nurs_qc,1076,5,8810,32681,78198.0,0,121
train_06084,random-path,1076,5,8810,35132,80346.0,0,121
train_06089,bfs,935,1,6887,12272,46992.0,0,129
train_06089,dfs,935,1,6887,12148,46231.0,0,129
train_06089,nurs_covnew,935,1,6887,12090,47865.0,0,129
train_06089,nurs_md2u,935,1,6887,11098,47313.0,0,129
train_06089,nurs_qc,935,1,6887,12316,47690.0,0,129
train_06089,random-path,935,1,6887,12648,47510.0,0,129
train_06156,bfs,1065,5,7004,13320008,13414473.0,0,122
train_06156,dfs,1065,4,6993,13256269,13349456.0,0,122
train_06156,nurs_covnew,1049,4,6976,13308541,13404908.0,0,122
train_06156,nurs_md2u,1049,4,6976,13318438,13414748.0,0,122
train_06156,nurs_qc,1008,4,6954,13344680,13438470.0,0,122
train_06156,random-path,1061,4,6991,13310379,13404109.0,0,122
train_06189,bfs,937,1,6886,12635,78104.0,0,121
train_06189,dfs,937,1,6886,14709,80774.0,0,121
train_06189,nurs_covnew,937,1,6886,14919,82144.0,0,121
train_06189,nurs_md2u,937,1,6886,14900,81428.0,0,121
train_06189,nurs_qc,937,1,6886,15952,83162.0,0,121
train_06189,random-path,937,1,6886,13464,79573.0,0,121
train_06196,bfs,1013,4,7010,14051118,14711354.0,0,122
train_06196,dfs,1013,3,7003,14007505,14651832.0,0,122
train_06196,nurs_covnew,1013,5,7214,9240403,10434691.0,0,122
train_06196,nurs_md2u,1013,5,7214,9218150,10409507.0,0,122
train_06196,nurs_qc,1013,5,7211,9183387,10371583.0,0,122
train_06196,random-path,1013,5,7060,14195368,15054832.0,0,122
train_06202,bfs,951,1,6886,14324,48816.0,0,141
train_06202,dfs,951,1,6886,11354,46579.0,0,141
train_06202,nurs_covnew,951,1,6886,11622,47475.0,0,141
train_06202,nurs_md2u,951,1,6886,11389,47443.0,0,141
train_06202,nurs_qc,951,1,6886,13964,49685.0,0,141
train_06202,random-path,951,1,6886,12262,46554.0,0,141
train_06206,bfs,957,1,6886,13464,80505.0,0,136
train_06206,dfs,957,1,6886,13835,81024.0,0,136
train_06206,nurs_covnew,957,1,6886,13751,82698.0,0,136
train_06206,nurs_md2u,957,1,6886,15032,84604.0,0,136
train_06206,nurs_qc,957,1,6886,13596,82471.0,0,136
train_06206,random-path,957,1,6886,14621,81819.0,0,136
train_06207,bfs,1459,5,9911,44892,105763.0,0,185
train_06207,dfs,1459,5,9911,50556,110796.0,0,185
train_06207,nurs_covnew,1459,5,9911,44855,107499.0,0,185
train_06207,nurs_md2u,1459,5,9911,44317,106717.0,0,185
train_06207,nurs_qc,1459,5,9911,44038,105594.0,0,185
train_06207,random-path,1459,5,9911,47719,107623.0,0,185
train_06293,bfs,992,159,8083,10189377,10517987.0,0,121
train_06293,dfs,985,93,7458,11012980,11336370.0,0,121
train_06293,nurs_covnew,1127,232,14565,10662397,12576945.0,0,121
train_06293,nurs_md2u,1127,241,18249,11178330,13879351.0,0,121
train_06293,nurs_qc,1105,228,11972,10406215,11367646.0,0,121
train_06293,random-path,1127,110,8842,10959512,13399252.0,0,121
train_06298,bfs,933,1,6886,12775,56980.0,0,123
train_06298,dfs,933,1,6886,12353,56236.0,0,123
train_06298,nurs_covnew,933,1,6886,13111,58711.0,0,123
train_06298,nurs_md2u,933,1,6886,12367,57179.0,0,123
train_06298,nurs_qc,933,1,6886,12594,57886.0,0,123
train_06298,random-path,933,1,6886,14764,58913.0,0,123
train_06316,bfs,941,1,6886,12104,47394.0,0,122
train_06316,dfs,941,1,6886,12150,46773.0,0,122
train_06316,nurs_covnew,941,1,6886,11717,47925.0,0,122
train_06316,nurs_md2u,941,1,6886,11484,46893.0,0,122
train_06316,nurs_qc,941,1,6886,12005,47980.0,0,122
train_06316,random-path,941,1,6886,11999,46373.0,0,122
train_06367,bfs,1326,5,36172,226510,316939.0,0,123
train_06367,dfs,1326,5,36172,234014,325763.0,0,123
train_06367,nurs_covnew,1326,5,36172,229983,325735.0,0,123
train_06367,nurs_md2u,1326,5,36172,229355,325030.0,0,123
train_06367,nurs_qc,1326,5,36172,236450,331807.0,0,123
train_06367,random-path,1326,5,36172,229540,322304.0,0,123
train_06388,bfs,933,1,6886,12417,46982.0,0,116
train_06388,dfs,933,1,6886,11756,46213.0,0,116
train_06388,nurs_covnew,933,1,6886,12062,47696.0,0,116
train_06388,nurs_md2u,933,1,6886,11654,47599.0,0,116
train_06388,nurs_qc,933,1,6886,11404,47305.0,0,116
train_06388,random-path,933,1,6886,11388,45788.0,0,116
train_06392,bfs,941,1,6886,12830,50131.0,0,117
train_06392,dfs,941,1,6886,15832,52796.0,0,117
train_06392,nurs_covnew,941,1,6886,11737,50642.0,0,117
train_06392,nurs_md2u,941,1,6886,11565,50211.0,0,117
train_06392,nurs_qc,941,1,6886,11241,49416.0,0,117
train_06392,random-path,941,1,6886,12212,50128.0,0,117
train_06410,bfs,960,1,6888,12555,47120.0,0,136
train_06410,dfs,960,1,6888,11757,46497.0,0,136
train_06410,nurs_covnew,960,1,6888,11969,47896.0,0,136
train_06410,nurs_md2u,960,1,6888,14822,51006.0,0,136
train_06410,nurs_qc,960,1,6888,11988,48515.0,0,136
train_06410,random-path,960,1,6888,15356,49679.0,0,136
train_06474,bfs,938,1,6886,11984,46013.0,0,117
train_06474,dfs,938,1,6886,11873,46291.0,0,117
train_06474,nurs_covnew,938,1,6886,12334,48227.0,0,117
train_06474,nurs_md2u,938,1,6886,11891,47562.0,0,117
train_06474,nurs_qc,938,1,6886,12277,48016.0,0,117
train_06474,random-path,938,1,6886,11486,45446.0,0,117
train_06495,bfs,934,1,6886,12998,64494.0,0,134
train_06495,dfs,934,1,6886,15333,65814.0,0,134
train_06495,nurs_covnew,934,1,6886,12358,65060.0,0,134
train_06495,nurs_md2u,934,1,6886,13516,66135.0,0,134
train_06495,nurs_qc,934,1,6886,12707,65432.0,0,134
train_06495,random-path,934,1,6886,12786,64396.0,0,134
train_06548,bfs,951,1,6886,14472,102373.0,0,132
train_06548,dfs,951,1,6886,14537,103384.0,0,132
train_06548,nurs_covnew,951,1,6886,14087,105361.0,0,132
train_06548,nurs_md2u,951,1,6886,14899,104455.0,0,132
train_06548,nurs_qc,951,1,6886,14607,103718.0,0,132
train_06548,random-path,951,1,6886,15250,105965.0,0,132
train_06586,bfs,1031,5,7431,101162,141252.0,0,122
train_06586,dfs,1031,5,7431,118233,157982.0,0,122
train_06586,nurs_covnew,1031,5,7431,104165,146243.0,0,122
train_06586,nurs_md2u,1031,5,7431,98258,141205.0,0,122
train_06586,nurs_qc,1031,5,7431,98371,140646.0,0,122
train_06586,random-path,1031,5,7431,102886,143543.0,0,122
train_06645,bfs,970,1,6912,5134908,5188401.0,0,189
train_06645,dfs,970,1,6912,5132941,5185653.0,0,189
train_06645,nurs_covnew,970,1,6912,5137699,5193119.0,0,189
train_06645,nurs_md2u,970,1,6912,5134214,5189800.0,0,189
train_06645,nurs_qc,970,1,6912,5136112,5192020.0,0,189
train_06645,random-path,970,1,6912,5134125,5187040.0,0,189
train_06686,bfs,950,1,6890,15076,106552.0,0,128
train_06686,dfs,950,1,6890,16399,107444.0,0,128
train_06686,nurs_covnew,950,1,6890,15617,113720.0,0,128
train_06686,nurs_md2u,950,1,6890,14652,107099.0,0,128
train_06686,nurs_qc,950,1,6890,14769,108024.0,0,128
train_06686,random-path,950,1,6890,14626,105920.0,0,128
train_06708,bfs,947,1,6886,11677,45565.0,0,122
train_06708,dfs,947,1,6886,13370,47358.0,0,122
train_06708,nurs_covnew,947,1,6886,13380,49210.0,0,122
train_06708,nurs_md2u,947,1,6886,13745,49303.0,0,122
train_06708,nurs_qc,947,1,6886,13745,49194.0,0,122
train_06708,random-path,947,1,6886,12009,45732.0,0,122
train_06744,bfs,1012,319,8556,14322007,14725711.0,0,117
train_06744,dfs,1012,247,7976,14963380,15567671.0,0,117
train_06744,nurs_covnew,972,3757,30625,11373363,13697026.0,0,117
train_06744,nurs_md2u,970,2334,19317,10684559,12131488.0,0,117
train_06744,nurs_qc,972,3162,25019,10487668,12379073.0,0,117
train_06744,random-path,1008,166,7642,14201710,14530246.0,0,117
train_06756,bfs,959,1,6886,12356,46932.0,0,131
train_06756,dfs,959,1,6886,11401,46373.0,0,131
train_06756,nurs_covnew,959,1,6886,14180,50815.0,0,131
train_06756,nurs_md2u,959,1,6886,11807,49459.0,0,131
train_06756,nurs_qc,959,1,6886,11435,47899.0,0,131
train_06756,random-path,959,1,6886,12145,46744.0,0,131
train_06788,bfs,1012,3,6942,40272,2312889.0,0,120
train_06788,dfs,1012,2,6928,30275,2302522.0,0,120
train_06788,nurs_covnew,1012,3,6944,44192,2315633.0,0,120
train_06788,nurs_md2u,1012,3,6944,44934,2321585.0,0,120
train_06788,nurs_qc,1012,3,6944,40631,2326886.0,0,120
train_06788,random-path,1012,3,6943,39961,2327764.0,0,120
train_06826,bfs,960,1,6887,13724,48559.0,0,117
train_06826,dfs,960,1,6887,12460,47086.0,0,117
train_06826,nurs_covnew,960,1,6887,13034,49245.0,0,117
train_06826,nurs_md2u,960,1,6887,12354,48471.0,0,117
train_06826,nurs_qc,960,1,6887,10908,47003.0,0,117
train_06826,random-path,960,1,6887,11152,45547.0,0,117
train_06827,bfs,993,89,7334,10482119,11984420.0,0,145
train_06827,dfs,966,87,7576,9405979,10903783.0,0,145
train_06827,nurs_covnew,933,87,7377,10606966,12159894.0,0,145
train_06827,nurs_md2u,933,87,7377,9462590,10978839.0,0,145
train_06827,nurs_qc,933,87,7377,10514064,12107065.0,0,145
train_06827,random-path,944,89,7296,10429514,11892162.0,0,145
train_06873,bfs,942,1,6884,0,34204.0,0,141
train_06873,dfs,942,1,6884,0,35290.0,0,141
train_06873,nurs_covnew,942,1,6884,0,35852.0,0,141
train_06873,nurs_md2u,942,1,6884,0,36481.0,0,141
train_06873,nurs_qc,942,1,6884,0,35723.0,0,141
train_06873,random-path,942,1,6884,0,34420.0,0,141
train_06893,bfs,956,1,6888,10941,45766.0,0,139
train_06893,dfs,956,1,6888,12348,47506.0,0,139
train_06893,nurs_covnew,956,1,6888,11585,48692.0,0,139
