program,searcher,CovI,States,Queries,SolverTime_us,WallTime_s,CompletedPaths,NumBranches
train_06762,nurs_md2u,999,7,6991,930677,11977317.0,0,138
train_06762,nurs_qc,1009,7,6994,462369,11663755.0,0,138
train_06762,random-path,1031,7,7035,1678091,13143820.0,0,138
train_06848,bfs,963,1,6943,1,36634.0,0,115
train_06848,default,963,1,6943,1,38658.0,0,115
train_06848,dfs,963,1,6943,1,36483.0,0,115
train_06848,nurs_covnew,963,1,6943,1,37794.0,0,115
train_06848,nurs_md2u,963,1,6943,1,39165.0,0,115
train_06848,nurs_qc,963,1,6943,1,37747.0,0,115
train_06848,random-path,963,1,6943,1,36592.0,0,115
train_06849,bfs,1063,272,1398215,7746688,10039598.0,0,133
train_06849,default,1063,454,686091,7960703,11108591.0,0,133
train_06849,dfs,1063,275,1434480,7732752,10045162.0,0,133
train_06849,nurs_covnew,1063,494,553441,8636340,11404191.0,0,133
train_06849,nurs_md2u,1063,511,591574,8615218,11346098.0,0,133
train_06849,nurs_qc,1063,424,869819,8053806,10911365.0,0,133
train_06849,random-path,1063,265,1251023,6457097,10066385.0,0,133
train_06856,bfs,999,321,277734,9050991,10125259.0,0,118
train_06856,default,999,327,217907,8979520,10393602.0,0,118
train_06856,dfs,988,339,10989,10094047,11157244.0,0,118
train_06856,nurs_covnew,999,340,207826,9309628,10532402.0,0,118
train_06856,nurs_md2u,999,327,192567,9322650,10590666.0,0,118
train_06856,nurs_qc,999,327,192871,9252487,10584838.0,0,118
train_06856,random-path,999,323,271929,8647690,10137758.0,0,118
train_06872,bfs,1096,82,2969003,5967592,10029573.0,0,125
train_06872,default,1096,393,1100297,7441097,10821095.0,0,125
train_06872,dfs,1096,81,2963485,5928306,10042654.0,0,125
train_06872,nurs_covnew,1096,419,682576,8210908,10963766.0,0,125
train_06872,nurs_md2u,1096,421,693478,8255230,10940511.0,0,125
train_06872,nurs_qc,1096,351,907266,7939450,10625394.0,0,125
train_06872,random-path,1096,90,2628144,5140386,10079656.0,0,125
train_06873,bfs,1032,562,87541,7888570,10105645.0,0,120
train_06873,default,1032,555,86570,7756700,10135740.0,0,120
train_06873,dfs,1032,595,92330,7911059,10129380.0,0,120
train_06873,nurs_covnew,1032,590,91610,7977937,10143826.0,0,120
train_06873,nurs_md2u,1032,577,89738,7985902,10145934.0,0,120
train_06873,nurs_qc,1032,575,89450,7919748,10115234.0,0,120
train_06873,random-path,1032,576,89594,7721806,10143252.0,0,120
train_06902,bfs,943,1,6912,1,3457676.0,0,119
train_06902,default,943,1,6912,1,3464715.0,0,119
train_06902,dfs,943,1,6912,1,3429659.0,0,119
train_06902,nurs_covnew,943,1,6912,2,3452248.0,0,119
train_06902,nurs_md2u,943,1,6912,1,3422578.0,0,119
train_06902,nurs_qc,943,1,6912,1,3430674.0,0,119
train_06902,random-path,943,1,6912,1,3470492.0,0,119
train_06953,bfs,996,37,9099,238513,333769.0,0,118
train_06953,default,996,37,9099,233298,323820.0,0,118
train_06953,dfs,996,37,9099,331388,459519.0,0,118
train_06953,nurs_covnew,996,37,9099,257870,383388.0,0,118
train_06953,nurs_md2u,996,37,9099,376205,512702.0,0,118
train_06953,nurs_qc,996,37,9099,251842,357873.0,0,118
train_06953,random-path,996,37,9099,253514,349986.0,0,118
train_06955,bfs,979,1,6948,2,36390.0,0,115
train_06955,default,979,1,6948,2,38211.0,0,115
train_06955,dfs,979,1,6948,1,53765.0,0,115
train_06955,nurs_covnew,979,1,6948,2,37695.0,0,115
train_06955,nurs_md2u,979,1,6948,2,57670.0,0,115
train_06955,nurs_qc,979,1,6948,1,37196.0,0,115
train_06955,random-path,979,1,6948,1,36186.0,0,115
train_06957,bfs,997,330,21316,9103567,10191561.0,0,118
train_06957,default,997,326,21109,9237262,10195654.0,0,118
train_06957,dfs,997,336,21617,9235070,10291066.0,0,118
train_06957,nurs_covnew,997,329,21194,9383041,10221377.0,0,118
train_06957,nurs_md2u,997,324,20975,9427683,10230066.0,0,118
train_06957,nurs_qc,997,325,21133,9213497,10128087.0,0,118
train_06957,random-path,997,327,21160,9219445,10263260.0,0,118
train_06959,bfs,947,1,6916,3175,41534.0,0,117
train_06959,default,947,1,6916,2762,43488.0,0,117
train_06959,dfs,947,1,6916,3061,42392.0,0,117
train_06959,nurs_covnew,947,1,6916,3813,42929.0,0,117
train_06959,nurs_md2u,947,1,6916,4172,87985.0,0,117
train_06959,nurs_qc,947,1,6916,3620,85488.0,0,117
train_06959,random-path,947,1,6916,4101,42345.0,0,117
train_06960,bfs,987,1,6949,1,36100.0,0,124
train_06960,default,987,1,6949,1,77905.0,0,124
train_06960,dfs,987,1,6949,1,35947.0,0,124
train_06960,nurs_covnew,987,1,6949,1,69780.0,0,124
train_06960,nurs_md2u,987,1,6949,2,68636.0,0,124
train_06960,nurs_qc,987,1,6949,1,68506.0,0,124
train_06960,random-path,987,1,6949,1,36373.0,0,124
train_06962,bfs,992,2,4669187,4769359,10042655.0,0,117
train_06962,default,992,2,4515558,4574782,10028423.0,0,117
train_06962,dfs,949,2,4683433,4797988,10026272.0,0,117
train_06962,nurs_covnew,992,2,4637706,4665595,10044270.0,0,117
train_06962,nurs_md2u,992,2,4625156,4675798,10027449.0,0,117
train_06962,nurs_qc,992,2,4590478,4650365,10033390.0,0,117
train_06962,random-path,992,2,4716446,4759552,10026698.0,0,117
train_06964,bfs,1027,46,25823,9116664,10187379.0,0,132
train_06964,default,1027,72,21571,9380163,10249462.0,0,132
train_06964,dfs,1027,49,28583,9145407,10192552.0,0,132
train_06964,nurs_covnew,1027,85,21605,9254870,10283782.0,0,132
train_06964,nurs_md2u,1027,77,19032,9419833,10320316.0,0,132
train_06964,nurs_qc,1027,90,24124,9471392,10401168.0,0,132
train_06964,random-path,1027,45,21643,9259926,10214648.0,0,132
train_06969,bfs,1027,63324,1108349,4594892,10028941.0,0,121
train_06969,default,1027,40396,694490,3230931,10026735.0,0,121
train_06969,dfs,1000,774,28141,11703144,14292959.0,0,121
train_06969,nurs_covnew,1027,44794,747395,3256705,10025633.0,0,121
train_06969,nurs_md2u,1027,44749,746865,3270267,10030152.0,0,121
train_06969,nurs_qc,1027,45440,757725,3248036,10068062.0,0,121
train_06969,random-path,1027,44036,741220,3559699,10043089.0,0,121
train_06973,bfs,993,2,6996,7722,54191.0,0,118
train_06973,default,993,2,6996,6591,45278.0,0,118
train_06973,dfs,993,2,6996,7120,43644.0,0,118
train_06973,nurs_covnew,993,2,6996,6978,44513.0,0,118
train_06973,nurs_md2u,993,2,6996,6287,43848.0,0,118
train_06973,nurs_qc,993,2,6996,6956,44051.0,0,118
train_06973,random-path,993,2,6996,5622,41631.0,0,118
train_06977,bfs,1041,1292,665679,8243439,10250175.0,0,120
train_06977,default,1041,1167,585862,7534143,10516541.0,0,120
train_06977,dfs,1041,545,285712,9036510,10309039.0,0,120
train_06977,nurs_covnew,1041,1241,614935,8261975,10784785.0,0,120
train_06977,nurs_md2u,1041,1241,615123,8359568,10980790.0,0,120
train_06977,nurs_qc,1041,1206,609865,8180776,10570061.0,0,120
train_06977,random-path,1041,963,493558,7447957,10229796.0,0,120
train_07008,bfs,1041,29989,930813,10377098,32300375.0,0,120
train_07008,default,1041,20843,567775,7745182,28283437.0,0,120
train_07008,dfs,989,586,21802,11240712,13989259.0,0,120
train_07008,nurs_covnew,1041,19730,549810,9049664,29176825.0,0,120
train_07008,nurs_md2u,1041,19636,530162,3695476,10037576.0,0,120
train_07008,nurs_qc,1041,19494,525857,3823114,10026684.0,0,120
train_07008,random-path,1041,22123,622826,8134175,28652525.0,0,120
train_07055,bfs,985,1,6603700,0,10067481.0,0,119
train_07055,default,985,1,6037648,0,10070354.0,0,119
train_07055,dfs,985,1,6658466,0,10066333.0,0,119
train_07055,nurs_covnew,985,1,6246767,0,10067080.0,0,119
train_07055,nurs_md2u,985,1,6216418,0,10075267.0,0,119
train_07055,nurs_qc,985,1,6391264,0,10067132.0,0,119
train_07055,random-path,985,1,6710076,0,10065677.0,0,119
train_07059,bfs,927,1,10089235,0,10027982.0,0,120
train_07059,default,927,1,9384424,0,10027197.0,0,120
train_07059,dfs,927,1,10269964,0,10027802.0,0,120
train_07059,nurs_covnew,927,1,9897446,0,10029015.0,0,120
train_07059,nurs_md2u,927,1,9414015,0,10027336.0,0,120
train_07059,nurs_qc,927,1,9924200,0,10027405.0,0,120
train_07059,random-path,927,1,10396702,0,10040074.0,0,120
train_07062,bfs,963,1,6943,2,35342.0,0,115
train_07062,default,963,1,6943,2,52281.0,0,115
train_07062,dfs,963,1,6943,1,36643.0,0,115
train_07062,nurs_covnew,963,1,6943,1,36770.0,0,115
train_07062,nurs_md2u,963,1,6943,1,53215.0,0,115
train_07062,nurs_qc,963,1,6943,1,52014.0,0,115
train_07062,random-path,963,1,6943,1,51261.0,0,115
train_07067,bfs,971,2,6947,33879,71193.0,0,138
train_07067,default,971,2,6947,34620,106956.0,0,138
train_07067,dfs,971,2,6947,32083,84467.0,0,138
train_07067,nurs_covnew,971,2,6947,34942,85667.0,0,138
train_07067,nurs_md2u,971,2,6947,35459,74473.0,0,138
train_07067,nurs_qc,971,2,6947,36156,78304.0,0,138
train_07067,random-path,971,2,6947,38437,95984.0,0,138
train_07068,bfs,1065,27,7974,10508161,10623442.0,0,123
train_07068,default,1056,26,7607,10582209,10744334.0,0,123
train_07068,dfs,1047,22,7805,10622827,10803981.0,0,123
train_07068,nurs_covnew,1056,26,7485,10485057,10679855.0,0,123
train_07068,nurs_md2u,1056,26,7485,10476652,10657255.0,0,123
train_07068,nurs_qc,1056,25,7451,10598047,10735076.0,0,123
train_07068,random-path,1056,27,7744,10591720,10730285.0,0,123
train_07112,bfs,1039,44,37324,9601547,10057848.0,0,122
train_07112,default,1039,43,36584,9415497,10088940.0,0,122
train_07112,dfs,1039,42,35829,9415297,10046469.0,0,122
train_07112,nurs_covnew,1039,42,35425,9545705,10067078.0,0,122
train_07112,nurs_md2u,1039,43,36694,9493090,10079571.0,0,122
train_07112,nurs_qc,1039,45,37742,9489356,10063832.0,0,122
train_07112,random-path,1039,43,36628,9518518,10064607.0,0,122
train_07163,bfs,967,1,6943,3,56120.0,0,115
train_07163,default,967,1,6943,2,56795.0,0,115
train_07163,dfs,967,1,6943,3,36374.0,0,115
train_07163,nurs_covnew,967,1,6943,2,49628.0,0,115
train_07163,nurs_md2u,967,1,6943,1,36610.0,0,115
train_07163,nurs_qc,967,1,6943,2,71905.0,0,115
train_07163,random-path,967,1,6943,2,42701.0,0,115
train_07164,bfs,0,0,0,0,31799.0,0,122
train_07164,default,0,0,0,0,10890.0,0,122
train_07164,dfs,0,0,0,0,1124.0,0,122
train_07164,nurs_covnew,0,0,0,0,1136.0,0,122
train_07164,nurs_md2u,0,0,0,0,13523.0,0,122
train_07164,nurs_qc,0,0,0,0,20930.0,0,122
train_07164,random-path,0,0,0,0,31389.0,0,122
train_07172,bfs,1112,109,6227767,789921,10059452.0,0,122
train_07172,default,1112,435,773107,7582282,10993440.0,0,122
train_07172,dfs,1112,108,6112406,787588,10073981.0,0,122
train_07172,nurs_covnew,1112,464,488549,8403689,11053561.0,0,122
train_07172,nurs_md2u,1112,460,478706,8467390,11137945.0,0,122
train_07172,nurs_qc,1112,387,798999,7817137,10750362.0,0,122
train_07172,random-path,1112,109,4358184,784657,10073325.0,0,122
train_07215,bfs,948,1,9606927,1865,9566481.0,0,127
train_07215,default,948,1,9205651,1939,10058325.0,0,127
train_07215,dfs,948,1,9606927,1863,9598182.0,0,127
train_07215,nurs_covnew,948,1,9606927,1917,9824265.0,0,127
train_07215,nurs_md2u,948,1,9606927,1892,9874714.0,0,127
train_07215,nurs_qc,948,1,9606927,1899,9733548.0,0,127
train_07215,random-path,948,1,9606927,1926,9935117.0,0,127
train_07216,bfs,1018,2,6967,8910,90429.0,0,130
train_07216,default,1018,2,6967,8393,88518.0,0,130
train_07216,dfs,1018,2,6967,7335,54754.0,0,130
train_07216,nurs_covnew,1018,2,6967,9300,88995.0,0,130
train_07216,nurs_md2u,1018,2,6967,8329,56874.0,0,130
train_07216,nurs_qc,1018,2,6967,7684,58486.0,0,130
train_07216,random-path,1018,2,6967,8827,79245.0,0,130
train_07265,bfs,1277,25,8748,11664345,12058425.0,0,130
train_07265,default,1165,17,7582,11438095,11567730.0,0,130
train_07265,dfs,1277,10,7988,11436717,11575357.0,0,130
train_07265,nurs_covnew,1147,17,7583,11516363,11619430.0,0,130
train_07265,nurs_md2u,1147,17,7583,11554252,11704631.0,0,130
train_07265,nurs_qc,1095,17,7408,11727674,11830658.0,0,130
train_07265,random-path,1230,18,7774,12494715,12725025.0,0,130
train_07269,bfs,1013,22,24632,9688261,10045633.0,0,118
train_07269,default,1013,44,24209,9763003,10062201.0,0,118
train_07269,dfs,1013,21,25201,9837782,10078698.0,0,118
train_07269,nurs_covnew,1013,54,23828,9761386,10072377.0,0,118
train_07269,nurs_md2u,1013,55,24199,9756633,10078123.0,0,118
train_07269,nurs_qc,1013,63,23358,9775996,10094246.0,0,118
train_07269,random-path,1013,27,25799,9749312,10083191.0,0,118
train_07270,bfs,1019,8,7285,11955690,12010699.0,0,118
train_07270,default,1019,8,7302,12014518,12062617.0,0,118
train_07270,dfs,1019,8,7323,11742239,11784818.0,0,118
train_07270,nurs_covnew,1019,8,7305,12182615,12230096.0,0,118
train_07270,nurs_md2u,1019,8,7305,12078427,12127535.0,0,118
train_07270,nurs_qc,1019,8,7323,12059767,12105668.0,0,118
train_07270,random-path,1019,8,7310,11991739,12046449.0,0,118
train_07271,bfs,1031,20,7551,12912185,12996809.0,0,120
train_07271,default,1031,20,7409,12627817,12698602.0,0,120
train_07271,dfs,1031,12,7470,12516901,12573596.0,0,120
train_07271,nurs_covnew,1031,24,7411,12664996,12732980.0,0,120
train_07271,nurs_md2u,1031,24,7411,12541467,12614907.0,0,120
train_07271,nurs_qc,1031,31,7563,12594410,12669396.0,0,120
train_07271,random-path,1031,17,7420,12558485,12626529.0,0,120
train_07272,bfs,990,86,7344,11124076,11663486.0,0,131
train_07272,default,963,87,7497,10616703,11120688.0,0,131
train_07272,dfs,950,84,7419,11167206,11331247.0,0,131
train_07272,nurs_covnew,955,86,7523,11123526,11299940.0,0,131
train_07272,nurs_md2u,955,86,7532,10911123,11065966.0,0,131
train_07272,nurs_qc,956,86,7521,10962715,11162780.0,0,131
train_07272,random-path,964,87,7458,10188158,10688600.0,0,131
train_07273,bfs,1064,615,344024,8489373,10129826.0,0,121
train_07273,default,1064,602,336911,7847833,10114067.0,0,121
train_07273,dfs,1064,610,341311,8506622,10133947.0,0,121
train_07273,nurs_covnew,1064,635,355061,8536087,10120134.0,0,121
train_07273,nurs_md2u,1064,632,353411,8543686,10103750.0,0,121
train_07273,nurs_qc,1064,619,346261,8531268,10103434.0,0,121
train_07273,random-path,1064,587,328661,7466627,10106839.0,0,121
train_07277,bfs,1045,28165,5000492,5032882,19449619.0,0,127
train_07277,default,1045,9112,2347126,2185025,13240677.0,0,127
train_07277,dfs,1051,26,6314401,2495521,10032096.0,0,127
train_07277,nurs_covnew,1045,9823,2432078,2437191,14425052.0,0,127
train_07277,nurs_md2u,1045,10565,2422377,2567277,14247779.0,0,127
train_07277,nurs_qc,1045,10875,2455836,2663600,14405185.0,0,127
train_07277,random-path,1045,14670,2576550,3137418,16036250.0,0,127
train_07282,bfs,985,1,9834262,3,10027487.0,0,131
train_07282,default,985,1,9178139,4,10028258.0,0,131
train_07282,dfs,985,1,9683434,3,10028136.0,0,131
train_07282,nurs_covnew,985,1,9183227,4,10070489.0,0,131
train_07282,nurs_md2u,985,1,9423869,4,10028555.0,0,131
train_07282,nurs_qc,985,1,9550296,4,10028933.0,0,131
train_07282,random-path,985,1,9525821,4,10028170.0,0,131
train_07288,bfs,1048,3,166989,28014,251129.0,0,120
train_07288,default,1048,3,166989,25410,261391.0,0,120
train_07288,dfs,1048,3,166989,25199,254081.0,0,120
train_07288,nurs_covnew,1048,3,166989,24815,268025.0,0,120
train_07288,nurs_md2u,1048,3,166989,26581,258288.0,0,120
train_07288,nurs_qc,1048,3,166989,26157,255747.0,0,120
train_07288,random-path,1048,3,166989,30553,261356.0,0,120
train_07289,bfs,987,1,6947,2,43810.0,0,123
train_07289,default,987,1,6947,2,37743.0,0,123
train_07289,dfs,987,1,6947,1,36910.0,0,123
train_07289,nurs_covnew,987,1,6947,2,37854.0,0,123
train_07289,nurs_md2u,987,1,6947,2,37580.0,0,123
train_07289,nurs_qc,987,1,6947,1,37958.0,0,123
train_07289,random-path,987,1,6947,1,36038.0,0,123
train_07367,bfs,965,1,6942,2,36215.0,0,115
train_07367,default,965,1,6942,2,37444.0,0,115
train_07367,dfs,965,1,6942,1,36322.0,0,115
train_07367,nurs_covnew,965,1,6942,2,38469.0,0,115
train_07367,nurs_md2u,965,1,6942,1,37516.0,0,115
train_07367,nurs_qc,965,1,6942,2,37876.0,0,115
train_07367,random-path,965,1,6942,2,35764.0,0,115
train_07371,bfs,986,101,9360,11027707,11168642.0,0,117
train_07371,default,960,90,7320,33951877,34046648.0,0,117
train_07371,dfs,986,92,7596,20061314,20204740.0,0,117
train_07371,nurs_covnew,955,100,7741,10903724,11107852.0,0,117
train_07371,nurs_md2u,956,100,7739,11054121,11163047.0,0,117
train_07371,nurs_qc,936,96,7381,10329584,10444911.0,0,117
train_07371,random-path,975,88,7329,11069695,11236516.0,0,117
train_07374,bfs,981,609,36011,8600962,10099325.0,0,116
train_07374,default,981,600,35557,8639914,10174468.0,0,116
train_07374,dfs,981,619,36529,8695817,10164502.0,0,116
train_07374,nurs_covnew,981,613,36162,8702620,10186243.0,0,116
train_07374,nurs_md2u,981,601,35591,8626812,10134615.0,0,116
train_07374,nurs_qc,981,603,35761,8625342,10161901.0,0,116
train_07374,random-path,981,590,35089,8519387,10129585.0,0,116
train_07471,bfs,1007,487,1444417,6486828,10070138.0,0,118
train_07471,default,1007,448,1229459,5458238,10112523.0,0,118
train_07471,dfs,1005,496,1500490,6617479,10068058.0,0,118
train_07471,nurs_covnew,1007,486,1438587,6603842,10137304.0,0,118
train_07471,nurs_md2u,1007,499,1515807,6632865,10085770.0,0,118
train_07471,nurs_qc,1007,514,1607427,6903585,10160737.0,0,118
train_07471,random-path,1007,414,1047959,4650455,10065858.0,0,118
train_07474,bfs,971,1,6950,2,36116.0,0,115
train_07474,default,971,1,6950,2,37263.0,0,115
train_07474,dfs,971,1,6950,2,36770.0,0,115
train_07474,nurs_covnew,971,1,6950,2,37652.0,0,115
train_07474,nurs_md2u,971,1,6950,1,37389.0,0,115
train_07474,nurs_qc,971,1,6950,1,37910.0,0,115
train_07474,random-path,971,1,6950,1,35803.0,0,115
train_07475,bfs,945,1,11032862,4,10027521.0,0,119
train_07475,default,945,1,10077474,4,10027436.0,0,119
train_07475,dfs,945,1,11605807,3,10026933.0,0,119
train_07475,nurs_covnew,945,1,11093764,4,10027494.0,0,119
train_07475,nurs_md2u,945,1,10942005,4,10027841.0,0,119
train_07475,nurs_qc,945,1,10993177,3,10028128.0,0,119
train_07475,random-path,945,1,11560435,4,10027403.0,0,119
train_07478,bfs,964,1,6943,1,35970.0,0,115
train_07478,default,964,1,6943,2,37800.0,0,115
train_07478,dfs,964,1,6943,1,35764.0,0,115
train_07478,nurs_covnew,964,1,6943,1,38214.0,0,115
train_07478,nurs_md2u,964,1,6943,2,40622.0,0,115
train_07478,nurs_qc,964,1,6943,1,37619.0,0,115
train_07478,random-path,964,1,6943,1,37123.0,0,115
train_07576,bfs,1162,64,19077,10469040,10557653.0,0,123
train_07576,default,1162,96,17997,10763368,10879205.0,0,123
train_07576,dfs,1162,18,12492,10410841,10472438.0,0,123
train_07576,nurs_covnew,1162,449,66559,11368835,11899632.0,0,123
train_07576,nurs_md2u,1162,494,69990,11652044,12231958.0,0,123
train_07576,nurs_qc,1162,729,127881,12296158,13481214.0,0,123
train_07576,random-path,1162,53,15690,10715190,10811477.0,0,123
train_07577,bfs,1038,52,8816,10211449,10400406.0,0,126
train_07577,default,1032,52,7416,10265603,10421512.0,0,126
train_07577,dfs,1018,50,15926,10027724,10291473.0,0,126
train_07577,nurs_covnew,962,50,7309,10340985,10481230.0,0,126
train_07577,nurs_md2u,962,50,7309,10414998,10561237.0,0,126
train_07577,nurs_qc,973,49,7312,10450665,10607615.0,0,126
train_07577,random-path,1066,113,17874,13610377,13956307.0,0,126
train_07583,bfs,1123,52,1276370,3934051,10932224.0,0,129
train_07583,default,1123,61,22758,7658328,11063813.0,0,129
train_07583,dfs,1123,52,1322025,3917187,10825556.0,0,129
train_07583,nurs_covnew,1123,54,14232,7861700,11222249.0,0,129
train_07583,nurs_md2u,1123,56,14970,7800365,11166305.0,0,129
train_07583,nurs_qc,1123,54,22065,6147162,11223524.0,0,129
train_07583,random-path,1123,47,467844,5528415,10999552.0,0,129
train_07587,bfs,993,1,6952,3,36732.0,0,119
train_07587,default,993,1,6952,4,52644.0,0,119
train_07587,dfs,993,1,6952,2,36740.0,0,119
train_07587,nurs_covnew,993,1,6952,2,38593.0,0,119
train_07587,nurs_md2u,993,1,6952,2,38325.0,0,119
train_07587,nurs_qc,993,1,6952,2,38052.0,0,119
train_07587,random-path,993,1,6952,2,38475.0,0,119
train_07630,bfs,994,1,6957,2,37987.0,0,145
train_07630,default,994,1,6957,2,39549.0,0,145
train_07630,dfs,994,1,6957,2,38019.0,0,145
train_07630,nurs_covnew,994,1,6957,3,39531.0,0,145
train_07630,nurs_md2u,994,1,6957,2,38791.0,0,145
train_07630,nurs_qc,994,1,6957,2,40169.0,0,145
train_07630,random-path,994,1,6957,2,37849.0,0,145
train_07632,bfs,1025,2,6968,15541,90795.0,0,124
train_07632,default,1025,2,6968,19378,108266.0,0,124
train_07632,dfs,1025,2,6968,12146,85239.0,0,124
train_07632,nurs_covnew,1025,2,6968,15891,91689.0,0,124
train_07632,nurs_md2u,1025,2,6968,14812,89283.0,0,124
train_07632,nurs_qc,1025,2,6968,15156,87828.0,0,124
train_07632,random-path,1025,2,6968,14467,86504.0,0,124
train_07682,bfs,1179,446,1821014,6152357,10100586.0,0,123
train_07682,default,1179,380,1152312,5219699,10833772.0,0,123
train_07682,dfs,1179,437,1789981,6119870,10082363.0,0,123
train_07682,nurs_covnew,1179,403,1105384,5948047,11366139.0,0,123
train_07682,nurs_md2u,1179,404,1111330,5860482,11247247.0,0,123
train_07682,nurs_qc,1179,353,1317610,5206316,10429900.0,0,123
train_07682,random-path,1179,345,1385865,3990248,10144509.0,0,123
train_07684,bfs,958,1,6942,2,36989.0,0,115
train_07684,default,958,1,6942,2,38016.0,0,115
train_07684,dfs,958,1,6942,1,37089.0,0,115
train_07684,nurs_covnew,958,1,6942,2,52123.0,0,115
train_07684,nurs_md2u,958,1,6942,2,42550.0,0,115
train_07684,nurs_qc,958,1,6942,2,39165.0,0,115
train_07684,random-path,958,1,6942,2,35961.0,0,115
train_07688,bfs,1019,51181,965109,10034409,28030947.0,0,120
train_07688,default,1019,37050,510359,9551994,28951531.0,0,120
train_07688,dfs,1015,850,24445,15539652,20356108.0,0,120
train_07688,nurs_covnew,1019,41196,498161,11214730,32279269.0,0,120
train_07688,nurs_md2u,1019,39537,439162,3999534,10031595.0,0,120
train_07688,nurs_qc,1019,37559,418800,4194563,10032194.0,0,120
train_07688,random-path,1019,39597,586171,9912243,29222110.0,0,120
train_07692,bfs,1069,7,39210,9860757,10050800.0,0,128
train_07692,default,1084,90,39467,9700761,10091989.0,0,128
train_07692,dfs,1006,4,19360,9903076,10046845.0,0,128
train_07692,nurs_covnew,1084,111,35277,9709153,10166823.0,0,128
train_07692,nurs_md2u,1084,113,36342,9693124,10125003.0,0,128
train_07692,nurs_qc,1084,143,32853,9722983,10148106.0,0,128
train_07692,random-path,1084,23,39586,9785691,10045882.0,0,128
train_07736,bfs,1006,77,7258,9495883,11812930.0,0,122
train_07736,default,954,76,7237,8179227,10455577.0,0,122
train_07736,dfs,949,76,7235,9738750,12100562.0,0,122
train_07736,nurs_covnew,950,76,7236,8899958,11231722.0,0,122
train_07736,nurs_md2u,950,76,7236,8375619,10664034.0,0,122
train_07736,nurs_qc,950,76,7236,8165173,10459973.0,0,122
train_07736,random-path,951,76,7236,8949766,11337704.0,0,122
train_07788,bfs,980,3,6407279,6705803,13231544.0,0,123
train_07788,default,1006,3,6407292,6857274,13689230.0,0,123
train_07788,dfs,1040,3,6407326,6731762,13204665.0,0,123
train_07788,nurs_covnew,992,3,6407286,6787800,13422976.0,0,123
train_07788,nurs_md2u,992,3,6407286,6699016,13469017.0,0,123
train_07788,nurs_qc,992,3,6407286,6767716,13336956.0,0,123
train_07788,random-path,1014,3,6407297,6857634,13209565.0,0,123
train_07793,bfs,1072,3,7064,978863,1608412.0,0,124
train_07793,default,1072,3,7064,1114961,1760025.0,0,124
train_07793,dfs,1072,3,7064,1232468,1891277.0,0,124
train_07793,nurs_covnew,1072,3,7064,1148384,1889554.0,0,124
train_07793,nurs_md2u,1072,3,7064,1101713,1717561.0,0,124
train_07793,nurs_qc,1072,3,7064,1051746,1670733.0,0,124
train_07793,random-path,1072,3,7064,1233640,1845559.0,0,124
train_07795,bfs,985,1,6950,1,36453.0,0,116
train_07795,default,985,1,6950,2,38216.0,0,116
train_07795,dfs,985,1,6950,2,36287.0,0,116
train_07795,nurs_covnew,985,1,6950,1,38301.0,0,116
train_07795,nurs_md2u,985,1,6950,1,37853.0,0,116
train_07795,nurs_qc,985,1,6950,1,37129.0,0,116
train_07795,random-path,985,1,6950,2,36225.0,0,116
train_07798,bfs,989,2,7055422,2033236,10029473.0,0,120
train_07798,default,989,2,6979300,2018167,10066703.0,0,120
train_07798,dfs,946,2,7420435,2146366,10027429.0,0,120
train_07798,nurs_covnew,989,2,6979645,2011490,10029269.0,0,120
train_07798,nurs_md2u,989,2,6923604,1992937,10027799.0,0,120
train_07798,nurs_qc,989,2,6993281,2023216,10045104.0,0,120
train_07798,random-path,989,2,7128905,2056804,10029886.0,0,120
train_07799,bfs,1075,93,100948,9882992,10260392.0,0,122
train_07799,default,1075,257,39061,9684155,11151824.0,0,122
train_07799,dfs,990,580,37495,7992996,10180427.0,0,122
train_07799,nurs_covnew,1075,134,31512,10533248,11169534.0,0,122
train_07799,nurs_md2u,1075,138,31703,10583635,11204310.0,0,122
train_07799,nurs_qc,1075,165,31793,10402208,11170680.0,0,122
train_07799,random-path,1075,557,58208,8125382,10208883.0,0,122
train_07802,bfs,1010,417,30116,8441954,10198031.0,0,118
train_07802,default,1010,398,29067,8170422,10161428.0,0,118
train_07802,dfs,1010,397,29033,8374899,10169030.0,0,118
train_07802,nurs_covnew,1010,417,30133,8411275,10149189.0,0,118
train_07802,nurs_md2u,1010,406,29526,8140853,10172822.0,0,118
train_07802,nurs_qc,1010,399,29145,8314905,10222884.0,0,118
train_07802,random-path,1010,397,29012,8364604,10202658.0,0,118
train_07806,bfs,942,1,6910,0,3442259.0,0,120
train_07806,default,942,1,6910,0,3515969.0,0,120
train_07806,dfs,967,2,6952,194914,10487833.0,0,120
train_07806,nurs_covnew,942,1,6910,0,3417968.0,0,120
train_07806,nurs_md2u,942,1,6910,0,3418536.0,0,120
train_07806,nurs_qc,942,1,6910,0,3431574.0,0,120
train_07806,random-path,942,1,6910,0,3407956.0,0,120
train_07807,bfs,938,1,10270886,631,10028971.0,0,124
train_07807,default,938,1,9505859,856,10049257.0,0,124
train_07807,dfs,938,1,9955698,625,10028621.0,0,124
train_07807,nurs_covnew,938,1,9625721,694,10031619.0,0,124
train_07807,nurs_md2u,938,1,9659418,675,10030119.0,0,124
train_07807,nurs_qc,938,1,9979610,793,10030478.0,0,124
train_07807,random-path,938,1,10311530,616,10029970.0,0,124
